+0.485000000	+0.480388855
+0.490000000	+0.485234741
+0.495000000	+0.480873444
+0.500000000	+0.485396271
+0.505000000	+0.485719330
+0.510000000	+0.489272980
+0.515000000	+0.483780975
+0.520000000	+0.485234741
+0.525000000	+0.488465332
+0.530000000	+0.481358032
+0.535000000	+0.484104034
+0.540000000	+0.482004150
+0.545000000	+0.485557800
+0.550000000	+0.479258148
+0.555000000	+0.486042389
+0.560000000	+0.479742737
+0.565000000	+0.482327209
+0.570000000	+0.485396271
+0.575000000	+0.479742737
+0.580000000	+0.481681091
+0.585000000	+0.485880859
+0.590000000	+0.481519562
+0.595000000	+0.481519562
+0.600000000	+0.482327209
+0.605000000	+0.482327209
+0.610000000	+0.480227325
+0.615000000	+0.484265564
+0.620000000	+0.482650269
+0.625000000	+0.482165680
+0.630000000	+0.487980743
+0.635000000	+0.484427094
+0.640000000	+0.491695923
+0.645000000	+0.489757568
+0.650000000	+0.491049805
+0.655000000	+0.490242157
+0.660000000	+0.490403687
+0.665000000	+0.492665100
+0.670000000	+0.491534393
+0.675000000	+0.488949921
+0.680000000	+0.488626862
+0.685000000	+0.488142273
+0.690000000	+0.485073212
+0.695000000	+0.485719330
+0.700000000	+0.484265564
+0.705000000	+0.481519562
+0.710000000	+0.481034973
+0.715000000	+0.484104034
+0.720000000	+0.478935089
+0.725000000	+0.482650269
+0.730000000	+0.484427094
+0.735000000	+0.488626862
+0.740000000	+0.490565216
+0.745000000	+0.488303802
+0.750000000	+0.492988159
+0.755000000	+0.495249573
+0.760000000	+0.493311218
+0.765000000	+0.495734161
+0.770000000	+0.498480164
+0.775000000	+0.498157104
+0.780000000	+0.496541809
+0.785000000	+0.497510986
+0.790000000	+0.493795807
+0.795000000	+0.492665100
+0.800000000	+0.497672516
+0.805000000	+0.498318634
+0.810000000	+0.494441925
+0.815000000	+0.494926514
+0.820000000	+0.499772400
+0.825000000	+0.499287811
+0.830000000	+0.498480164
+0.835000000	+0.495895691
+0.840000000	+0.493472748
+0.845000000	+0.497672516
+0.850000000	+0.493957336
+0.855000000	+0.501387695
+0.860000000	+0.494280396
+0.865000000	+0.492665100
+0.870000000	+0.491049805
+0.875000000	+0.491534393
+0.880000000	+0.488303802
+0.885000000	+0.491049805
+0.890000000	+0.488949921
+0.895000000	+0.492503571
+0.900000000	+0.488303802
+0.905000000	+0.489596039
+0.910000000	+0.489596039
+0.915000000	+0.486688507
+0.920000000	+0.489111450
+0.925000000	+0.485880859
+0.930000000	+0.489111450
+0.935000000	+0.489111450
+0.940000000	+0.491534393
+0.945000000	+0.489757568
+0.950000000	+0.483942505
+0.955000000	+0.486365448
+0.960000000	+0.486365448
+0.965000000	+0.488303802
+0.970000000	+0.486850037
+0.975000000	+0.485557800
+0.980000000	+0.482973328
+0.985000000	+0.485396271
+0.990000000	+0.490080627
+0.995000000	+0.487657684
+1.000000000	+0.488465332
+1.005000000	+0.487980743
+1.010000000	+0.491049805
+1.015000000	+0.488626862
+1.020000000	+0.494926514
+1.025000000	+0.494926514
+1.030000000	+0.493149689
+1.035000000	+0.497187927
+1.040000000	+0.496864868
+1.045000000	+0.500741577
+1.050000000	+0.497349457
+1.055000000	+0.501872284
+1.060000000	+0.492988159
+1.065000000	+0.488949921
+1.070000000	+0.495411102
+1.075000000	+0.492826630
+1.080000000	+0.490888275
+1.085000000	+0.485557800
+1.090000000	+0.484104034
+1.095000000	+0.484750153
+1.100000000	+0.483780975
+1.105000000	+0.478612030
+1.110000000	+0.477481323
+1.115000000	+0.474412262
+1.120000000	+0.476996735
+1.125000000	+0.474896851
+1.130000000	+0.474735321
+1.135000000	+0.470374023
+1.140000000	+0.474735321
+1.145000000	+0.471343201
+1.150000000	+0.472312378
+1.155000000	+0.470858612
+1.160000000	+0.473443085
+1.165000000	+0.473927673
+1.170000000	+0.472473907
+1.175000000	+0.478288971
+1.180000000	+0.480550385
+1.185000000	+0.480227325
+1.190000000	+0.481842621
+1.195000000	+0.482650269
+1.200000000	+0.481842621
+1.205000000	+0.480227325
+1.210000000	+0.483942505
+1.215000000	+0.483942505
+1.220000000	+0.482650269
+1.225000000	+0.485396271
+1.230000000	+0.485234741
+1.235000000	+0.487496155
+1.240000000	+0.480711914
+1.245000000	+0.483942505
+1.250000000	+0.481519562
+1.255000000	+0.482004150
+1.260000000	+0.481358032
+1.265000000	+0.481196503
+1.270000000	+0.485880859
+1.275000000	+0.480550385
+1.280000000	+0.485719330
+1.285000000	+0.485396271
+1.290000000	+0.479742737
+1.295000000	+0.483619446
+1.300000000	+0.487173096
+1.305000000	+0.490080627
+1.310000000	+0.491372864
+1.315000000	+0.492988159
+1.320000000	+0.490888275
+1.325000000	+0.491695923
+1.330000000	+0.486850037
+1.335000000	+0.491857452
+1.340000000	+0.490565216
+1.345000000	+0.488788391
+1.350000000	+0.488142273
+1.355000000	+0.490242157
+1.360000000	+0.492503571
+1.365000000	+0.493149689
+1.370000000	+0.488788391
+1.375000000	+0.486203918
+1.380000000	+0.489596039
+1.385000000	+0.485073212
+1.390000000	+0.484265564
+1.395000000	+0.487980743
+1.400000000	+0.484265564
+1.405000000	+0.489757568
+1.410000000	+0.488949921
+1.415000000	+0.489757568
+1.420000000	+0.496380280
+1.425000000	+0.490726746
+1.430000000	+0.497187927
+1.435000000	+0.494280396
+1.440000000	+0.492342041
+1.445000000	+0.499933929
+1.450000000	+0.491695923
+1.455000000	+0.494764984
+1.460000000	+0.497349457
+1.465000000	+0.493795807
+1.470000000	+0.491534393
+1.475000000	+0.492826630
+1.480000000	+0.492180511
+1.485000000	+0.488788391
+1.490000000	+0.487173096
+1.495000000	+0.490726746
+1.500000000	+0.492826630
+1.505000000	+0.490242157
+1.510000000	+0.492665100
+1.515000000	+0.484427094
+1.520000000	+0.490565216
+1.525000000	+0.491372864
+1.530000000	+0.486365448
+1.535000000	+0.487011566
+1.540000000	+0.486365448
+1.545000000	+0.486042389
+1.550000000	+0.486526978
+1.555000000	+0.487011566
+1.560000000	+0.491534393
+1.565000000	+0.477804382
+1.570000000	+0.482004150
+1.575000000	+0.479742737
+1.580000000	+0.492665100
+1.585000000	+0.486850037
+1.590000000	+0.480873444
+1.595000000	+0.481196503
+1.600000000	+0.484911682
+1.605000000	+0.483134857
+1.610000000	+0.485234741
+1.615000000	+0.480227325
+1.620000000	+0.479581207
+1.625000000	+0.478288971
+1.630000000	+0.482327209
+1.635000000	+0.477965912
+1.640000000	+0.482811798
+1.645000000	+0.482811798
+1.650000000	+0.479904266
+1.655000000	+0.478450500
+1.660000000	+0.474089203
+1.665000000	+0.475381439
+1.670000000	+0.475704498
+1.675000000	+0.478935089
+1.680000000	+0.472796967
+1.685000000	+0.473766144
+1.690000000	+0.473604614
+1.695000000	+0.475542969
+1.700000000	+0.468597198
+1.705000000	+0.472150848
+1.710000000	+0.472312378
+1.715000000	+0.468274139
+1.720000000	+0.471989319
+1.725000000	+0.469727905
+1.730000000	+0.473281555
+1.735000000	+0.468274139
+1.740000000	+0.469889435
+1.745000000	+0.467628021
+1.750000000	+0.471020142
+1.755000000	+0.471504730
+1.760000000	+0.477158264
+1.765000000	+0.474573792
+1.770000000	+0.475058380
+1.775000000	+0.469889435
+1.780000000	+0.476835205
+1.785000000	+0.474735321
+1.790000000	+0.476189087
+1.795000000	+0.474896851
+1.800000000	+0.474089203
+1.805000000	+0.474089203
+1.810000000	+0.474896851
+1.815000000	+0.476835205
+1.820000000	+0.476027557
+1.825000000	+0.476996735
+1.830000000	+0.475058380
+1.835000000	+0.477158264
+1.840000000	+0.479904266
+1.845000000	+0.484104034
+1.850000000	+0.479581207
+1.855000000	+0.483296387
+1.860000000	+0.484104034
+1.865000000	+0.484265564
+1.870000000	+0.487657684
+1.875000000	+0.493634277
+1.880000000	+0.489434509
+1.885000000	+0.490080627
+1.890000000	+0.496541809
+1.895000000	+0.498480164
+1.900000000	+0.493957336
+1.905000000	+0.491211334
+1.910000000	+0.489596039
+1.915000000	+0.487334625
+1.920000000	+0.489434509
+1.925000000	+0.489757568
+1.930000000	+0.487657684
+1.935000000	+0.488626862
+1.940000000	+0.486203918
+1.945000000	+0.485557800
+1.950000000	+0.486688507
+1.955000000	+0.488303802
+1.960000000	+0.486203918
+1.965000000	+0.487819214
+1.970000000	+0.488142273
+1.975000000	+0.484750153
+1.980000000	+0.485073212
+1.985000000	+0.484265564
+1.990000000	+0.481519562
+1.995000000	+0.485073212
+2.000000000	+0.480550385
+2.005000000	+0.478612030
+2.010000000	+0.473120026
+2.015000000	+0.475058380
+2.020000000	+0.477965912
+2.025000000	+0.477481323
+2.030000000	+0.475219910
+2.035000000	+0.473604614
+2.040000000	+0.479742737
+2.045000000	+0.477642853
+2.050000000	+0.483942505
+2.055000000	+0.486688507
+2.060000000	+0.483296387
+2.065000000	+0.479904266
+2.070000000	+0.484104034
+2.075000000	+0.486365448
+2.080000000	+0.480873444
+2.085000000	+0.483457916
+2.090000000	+0.488303802
+2.095000000	+0.485880859
+2.100000000	+0.487657684
+2.105000000	+0.488626862
+2.110000000	+0.491211334
+2.115000000	+0.494118866
+2.120000000	+0.492988159
+2.125000000	+0.490080627
+2.130000000	+0.490242157
+2.135000000	+0.490888275
+2.140000000	+0.494441925
+2.145000000	+0.495895691
+2.150000000	+0.492180511
+2.155000000	+0.492826630
+2.160000000	+0.493311218
+2.165000000	+0.497349457
+2.170000000	+0.495088043
+2.175000000	+0.492826630
+2.180000000	+0.498641693
+2.185000000	+0.496380280
+2.190000000	+0.496864868
+2.195000000	+0.494764984
+2.200000000	+0.499449341
+2.205000000	+0.496864868
+2.210000000	+0.495249573
+2.215000000	+0.492826630
+2.220000000	+0.488465332
+2.225000000	+0.489111450
+2.230000000	+0.484427094
+2.235000000	+0.485557800
+2.240000000	+0.482165680
+2.245000000	+0.481842621
+2.250000000	+0.477481323
+2.255000000	+0.482165680
+2.260000000	+0.479419678
+2.265000000	+0.477965912
+2.270000000	+0.478288971
+2.275000000	+0.478127441
+2.280000000	+0.478612030
+2.285000000	+0.480065796
+2.290000000	+0.476189087
+2.295000000	+0.476673676
+2.300000000	+0.477481323
+2.305000000	+0.477965912
+2.310000000	+0.476189087
+2.315000000	+0.478288971
+2.320000000	+0.477319794
+2.325000000	+0.480065796
+2.330000000	+0.483296387
+2.335000000	+0.491049805
+2.340000000	+0.492503571
+2.345000000	+0.492826630
+2.350000000	+0.491211334
+2.355000000	+0.489596039
+2.360000000	+0.493149689
+2.365000000	+0.496864868
+2.370000000	+0.493795807
+2.375000000	+0.492665100
+2.380000000	+0.489596039
+2.385000000	+0.493472748
+2.390000000	+0.494280396
+2.395000000	+0.486526978
+2.400000000	+0.490242157
+2.405000000	+0.488788391
+2.410000000	+0.484750153
+2.415000000	+0.488142273
+2.420000000	+0.487173096
+2.425000000	+0.487980743
+2.430000000	+0.487819214
+2.435000000	+0.487496155
+2.440000000	+0.484265564
+2.445000000	+0.482488739
+2.450000000	+0.483780975
+2.455000000	+0.485073212
+2.460000000	+0.487496155
+2.465000000	+0.486203918
+2.470000000	+0.481196503
+2.475000000	+0.482811798
+2.480000000	+0.486688507
+2.485000000	+0.486365448
+2.490000000	+0.486688507
+2.495000000	+0.482004150
+2.500000000	+0.479581207
+2.505000000	+0.485073212
+2.510000000	+0.483134857
+2.515000000	+0.482004150
+2.520000000	+0.483780975
+2.525000000	+0.484588623
+2.530000000	+0.481034973
+2.535000000	+0.483134857
+2.540000000	+0.479904266
+2.545000000	+0.485880859
+2.550000000	+0.486850037
+2.555000000	+0.486850037
+2.560000000	+0.489434509
+2.565000000	+0.488465332
+2.570000000	+0.490888275
+2.575000000	+0.489757568
+2.580000000	+0.487657684
+2.585000000	+0.490565216
+2.590000000	+0.490080627
+2.595000000	+0.493311218
+2.600000000	+0.493472748
+2.605000000	+0.492503571
+2.610000000	+0.493311218
+2.615000000	+0.500256989
+2.620000000	+0.497510986
+2.625000000	+0.499933929
+2.630000000	+0.494764984
+2.635000000	+0.494118866
+2.640000000	+0.492988159
+2.645000000	+0.489272980
+2.650000000	+0.494441925
+2.655000000	+0.496380280
+2.660000000	+0.492018982
+2.665000000	+0.491534393
+2.670000000	+0.493795807
+2.675000000	+0.491534393
+2.680000000	+0.492180511
+2.685000000	+0.491211334
+2.690000000	+0.493472748
+2.695000000	+0.487657684
+2.700000000	+0.490888275
+2.705000000	+0.491211334
+2.710000000	+0.496703339
+2.715000000	+0.492503571
+2.720000000	+0.489919098
+2.725000000	+0.486526978
+2.730000000	+0.490403687
+2.735000000	+0.492180511
+2.740000000	+0.491211334
+2.745000000	+0.493472748
+2.750000000	+0.489919098
+2.755000000	+0.491049805
+2.760000000	+0.494603455
+2.765000000	+0.492665100
+2.770000000	+0.492988159
+2.775000000	+0.493472748
+2.780000000	+0.491049805
+2.785000000	+0.491534393
+2.790000000	+0.492665100
+2.795000000	+0.486042389
+2.800000000	+0.493957336
+2.805000000	+0.488303802
+2.810000000	+0.493472748
+2.815000000	+0.493957336
+2.820000000	+0.490888275
+2.825000000	+0.491695923
+2.830000000	+0.493472748
+2.835000000	+0.493472748
+2.840000000	+0.496057220
+2.845000000	+0.493957336
+2.850000000	+0.496541809
+2.855000000	+0.496218750
+2.860000000	+0.497834045
+2.865000000	+0.496380280
+2.870000000	+0.493795807
+2.875000000	+0.493311218
+2.880000000	+0.494118866
+2.885000000	+0.493149689
+2.890000000	+0.493957336
+2.895000000	+0.493149689
+2.900000000	+0.494118866
+2.905000000	+0.491857452
+2.910000000	+0.494926514
+2.915000000	+0.492503571
+2.920000000	+0.494118866
+2.925000000	+0.492988159
+2.930000000	+0.495088043
+2.935000000	+0.493795807
+2.940000000	+0.497187927
+2.945000000	+0.490888275
+2.950000000	+0.492503571
+2.955000000	+0.493149689
+2.960000000	+0.489919098
+2.965000000	+0.497026398
+2.970000000	+0.493472748
+2.975000000	+0.494118866
+2.980000000	+0.493634277
+2.985000000	+0.498964752
+2.990000000	+0.497187927
+2.995000000	+0.495734161
+3.000000000	+0.499933929
+3.005000000	+0.500256989
+3.010000000	+0.500580048
+3.015000000	+0.497995575
+3.020000000	+0.502195343
+3.025000000	+0.490565216
+3.030000000	+0.495572632
+3.035000000	+0.494441925
+3.040000000	+0.491211334
+3.045000000	+0.494603455
+3.050000000	+0.491211334
+3.055000000	+0.488465332
+3.060000000	+0.487657684
+3.065000000	+0.488142273
+3.070000000	+0.491695923
+3.075000000	+0.491534393
+3.080000000	+0.492342041
+3.085000000	+0.492988159
+3.090000000	+0.490726746
+3.095000000	+0.485557800
+3.100000000	+0.490726746
+3.105000000	+0.491211334
+3.110000000	+0.487173096
+3.115000000	+0.487496155
+3.120000000	+0.488949921
+3.125000000	+0.484427094
+3.130000000	+0.486850037
+3.135000000	+0.485719330
+3.140000000	+0.485234741
+3.145000000	+0.486365448
+3.150000000	+0.482811798
+3.155000000	+0.483780975
+3.160000000	+0.487011566
+3.165000000	+0.480550385
+3.170000000	+0.482488739
+3.175000000	+0.479742737
+3.180000000	+0.480388855
+3.185000000	+0.478612030
+3.190000000	+0.480388855
+3.195000000	+0.479419678
+3.200000000	+0.480388855
+3.205000000	+0.481842621
+3.210000000	+0.482973328
+3.215000000	+0.483457916
+3.220000000	+0.483457916
+3.225000000	+0.486688507
+3.230000000	+0.486526978
+3.235000000	+0.489111450
+3.240000000	+0.491049805
+3.245000000	+0.494441925
+3.250000000	+0.494764984
+3.255000000	+0.499610870
+3.260000000	+0.494280396
+3.265000000	+0.492503571
+3.270000000	+0.495734161
+3.275000000	+0.492342041
+3.280000000	+0.495249573
+3.285000000	+0.491857452
+3.290000000	+0.492180511
+3.295000000	+0.488949921
+3.300000000	+0.491211334
+3.305000000	+0.490242157
+3.310000000	+0.493149689
+3.315000000	+0.490565216
+3.320000000	+0.487819214
+3.325000000	+0.492342041
+3.330000000	+0.492018982
+3.335000000	+0.488788391
+3.340000000	+0.489596039
+3.345000000	+0.490565216
+3.350000000	+0.489757568
+3.355000000	+0.491695923
+3.360000000	+0.489111450
+3.365000000	+0.489434509
+3.370000000	+0.492180511
+3.375000000	+0.485557800
+3.380000000	+0.490242157
+3.385000000	+0.486526978
+3.390000000	+0.484265564
+3.395000000	+0.481681091
+3.400000000	+0.488142273
+3.405000000	+0.482165680
+3.410000000	+0.483134857
+3.415000000	+0.483780975
+3.420000000	+0.483296387
+3.425000000	+0.487496155
+3.430000000	+0.483296387
+3.435000000	+0.489596039
+3.440000000	+0.483457916
+3.445000000	+0.490080627
+3.450000000	+0.486688507
+3.455000000	+0.491534393
+3.460000000	+0.491049805
+3.465000000	+0.487819214
+3.470000000	+0.486203918
+3.475000000	+0.487173096
+3.480000000	+0.486850037
+3.485000000	+0.487011566
+3.490000000	+0.486688507
+3.495000000	+0.482488739
+3.500000000	+0.479742737
+3.505000000	+0.483619446
+3.510000000	+0.479581207
+3.515000000	+0.479258148
+3.520000000	+0.475381439
+3.525000000	+0.478127441
+3.530000000	+0.477642853
+3.535000000	+0.478612030
+3.540000000	+0.478127441
+3.545000000	+0.480388855
+3.550000000	+0.480227325
+3.555000000	+0.483457916
+3.560000000	+0.479581207
+3.565000000	+0.479742737
+3.570000000	+0.480550385
+3.575000000	+0.481034973
+3.580000000	+0.481358032
+3.585000000	+0.487980743
+3.590000000	+0.481519562
+3.595000000	+0.475058380
+3.600000000	+0.478127441
+3.605000000	+0.478127441
+3.610000000	+0.478288971
+3.615000000	+0.475381439
+3.620000000	+0.479904266
+3.625000000	+0.481681091
+3.630000000	+0.474412262
+3.635000000	+0.478288971
+3.640000000	+0.478612030
+3.645000000	+0.482488739
+3.650000000	+0.482327209
+3.655000000	+0.481034973
+3.660000000	+0.478450500
+3.665000000	+0.480711914
+3.670000000	+0.476673676
+3.675000000	+0.478935089
+3.680000000	+0.477319794
+3.685000000	+0.474250732
+3.690000000	+0.478612030
+3.695000000	+0.489434509
+3.700000000	+0.487173096
+3.705000000	+0.488303802
+3.710000000	+0.485073212
+3.715000000	+0.489596039
+3.720000000	+0.487980743
+3.725000000	+0.495734161
+3.730000000	+0.492503571
+3.735000000	+0.493311218
+3.740000000	+0.486526978
+3.745000000	+0.489272980
+3.750000000	+0.485073212
+3.755000000	+0.491857452
+3.760000000	+0.485880859
+3.765000000	+0.486203918
+3.770000000	+0.486042389
+3.775000000	+0.492180511
+3.780000000	+0.494280396
+3.785000000	+0.489596039
+3.790000000	+0.490888275
+3.795000000	+0.492342041
+3.800000000	+0.490726746
+3.805000000	+0.490242157
+3.810000000	+0.491049805
+3.815000000	+0.487980743
+3.820000000	+0.480711914
+3.825000000	+0.485880859
+3.830000000	+0.483296387
+3.835000000	+0.486042389
+3.840000000	+0.487657684
+3.845000000	+0.491372864
+3.850000000	+0.497187927
+3.855000000	+0.498641693
+3.860000000	+0.497187927
+3.865000000	+0.496703339
+3.870000000	+0.498480164
+3.875000000	+0.498157104
+3.880000000	+0.496218750
+3.885000000	+0.493957336
+3.890000000	+0.491534393
+3.895000000	+0.492826630
+3.900000000	+0.485234741
+3.905000000	+0.487496155
+3.910000000	+0.488788391
+3.915000000	+0.487173096
+3.920000000	+0.487173096
+3.925000000	+0.488142273
+3.930000000	+0.485073212
+3.935000000	+0.479742737
+3.940000000	+0.484588623
+3.945000000	+0.484588623
+3.950000000	+0.482488739
+3.955000000	+0.487173096
+3.960000000	+0.484104034
+3.965000000	+0.486526978
+3.970000000	+0.487173096
+3.975000000	+0.484427094
+3.980000000	+0.490080627
+3.985000000	+0.483296387
+3.990000000	+0.485880859
+3.995000000	+0.487819214
+4.000000000	+0.485880859
+4.005000000	+0.486688507
+4.010000000	+0.487011566
+4.015000000	+0.482650269
+4.020000000	+0.482165680
+4.025000000	+0.486042389
+4.030000000	+0.482973328
+4.035000000	+0.480711914
+4.040000000	+0.479096619
+4.045000000	+0.476673676
+4.050000000	+0.476673676
+4.055000000	+0.480065796
+4.060000000	+0.476027557
+4.065000000	+0.473120026
+4.070000000	+0.475866028
+4.075000000	+0.475381439
+4.080000000	+0.475381439
+4.085000000	+0.472958496
+4.090000000	+0.476673676
+4.095000000	+0.477804382
+4.100000000	+0.477965912
+4.105000000	+0.477642853
+4.110000000	+0.476996735
+4.115000000	+0.473281555
+4.120000000	+0.478127441
+4.125000000	+0.477965912
+4.130000000	+0.476835205
+4.135000000	+0.479904266
+4.140000000	+0.485880859
+4.145000000	+0.483942505
+4.150000000	+0.481519562
+4.155000000	+0.484750153
+4.160000000	+0.480550385
+4.165000000	+0.483457916
+4.170000000	+0.485557800
+4.175000000	+0.485396271
+4.180000000	+0.484104034
+4.185000000	+0.475866028
+4.190000000	+0.480550385
+4.195000000	+0.480711914
+4.200000000	+0.480388855
+4.205000000	+0.479096619
+4.210000000	+0.479904266
+4.215000000	+0.477965912
+4.220000000	+0.480227325
+4.225000000	+0.476027557
+4.230000000	+0.480711914
+4.235000000	+0.480227325
+4.240000000	+0.482488739
+4.245000000	+0.473927673
+4.250000000	+0.475219910
+4.255000000	+0.480388855
+4.260000000	+0.473766144
+4.265000000	+0.473766144
+4.270000000	+0.475866028
+4.275000000	+0.476189087
+4.280000000	+0.473766144
+4.285000000	+0.470858612
+4.290000000	+0.473120026
+4.295000000	+0.476835205
+4.300000000	+0.476027557
+4.305000000	+0.480227325
+4.310000000	+0.482488739
+4.315000000	+0.482650269
+4.320000000	+0.483780975
+4.325000000	+0.480065796
+4.330000000	+0.481196503
+4.335000000	+0.481681091
+4.340000000	+0.482488739
+4.345000000	+0.483457916
+4.350000000	+0.480388855
+4.355000000	+0.479742737
+4.360000000	+0.482165680
+4.365000000	+0.484265564
+4.370000000	+0.481519562
+4.375000000	+0.479096619
+4.380000000	+0.479742737
+4.385000000	+0.481196503
+4.390000000	+0.480388855
+4.395000000	+0.478773560
+4.400000000	+0.481842621
+4.405000000	+0.478127441
+4.410000000	+0.475542969
+4.415000000	+0.483619446
+4.420000000	+0.479742737
+4.425000000	+0.477804382
+4.430000000	+0.478935089
+4.435000000	+0.481034973
+4.440000000	+0.483296387
+4.445000000	+0.481519562
+4.450000000	+0.480227325
+4.455000000	+0.485396271
+4.460000000	+0.486203918
+4.465000000	+0.490242157
+4.470000000	+0.489434509
+4.475000000	+0.487011566
+4.480000000	+0.484588623
+4.485000000	+0.482327209
+4.490000000	+0.481519562
+4.495000000	+0.484104034
+4.500000000	+0.484265564
+4.505000000	+0.484427094
+4.510000000	+0.487011566
+4.515000000	+0.487819214
+4.520000000	+0.487657684
+4.525000000	+0.489434509
+4.530000000	+0.493472748
+4.535000000	+0.492665100
+4.540000000	+0.497349457
+4.545000000	+0.495411102
+4.550000000	+0.497026398
+4.555000000	+0.494764984
+4.560000000	+0.491372864
+4.565000000	+0.490565216
+4.570000000	+0.492342041
+4.575000000	+0.493957336
+4.580000000	+0.490242157
+4.585000000	+0.484911682
+4.590000000	+0.485880859
+4.595000000	+0.481681091
+4.600000000	+0.482004150
+4.605000000	+0.489434509
+4.610000000	+0.487657684
+4.615000000	+0.488788391
+4.620000000	+0.487496155
+4.625000000	+0.488465332
+4.630000000	+0.487819214
+4.635000000	+0.490242157
+4.640000000	+0.487173096
+4.645000000	+0.490403687
+4.650000000	+0.485073212
+4.655000000	+0.491857452
+4.660000000	+0.489272980
+4.665000000	+0.490726746
+4.670000000	+0.490403687
+4.675000000	+0.490726746
+4.680000000	+0.490242157
+4.685000000	+0.490403687
+4.690000000	+0.491049805
+4.695000000	+0.489757568
+4.700000000	+0.495572632
+4.705000000	+0.489434509
+4.710000000	+0.490080627
+4.715000000	+0.493311218
+4.720000000	+0.496541809
+4.725000000	+0.492342041
+4.730000000	+0.494764984
+4.735000000	+0.494118866
+4.740000000	+0.495411102
+4.745000000	+0.498480164
+4.750000000	+0.497349457
+4.755000000	+0.497834045
+4.760000000	+0.495411102
+4.765000000	+0.490403687
+4.770000000	+0.495895691
+4.775000000	+0.498803223
+4.780000000	+0.498318634
+4.785000000	+0.497995575
+4.790000000	+0.489434509
+4.795000000	+0.490726746
+4.800000000	+0.490242157
+4.805000000	+0.493634277
+4.810000000	+0.497834045
+4.815000000	+0.500256989
+4.820000000	+0.494118866
+4.825000000	+0.494280396
+4.830000000	+0.490403687
+4.835000000	+0.496703339
+4.840000000	+0.492180511
+4.845000000	+0.491534393
+4.850000000	+0.491211334
+4.855000000	+0.493634277
+4.860000000	+0.490726746
+4.865000000	+0.489757568
+4.870000000	+0.487657684
+4.875000000	+0.488142273
+4.880000000	+0.488142273
+4.885000000	+0.487980743
+4.890000000	+0.487173096
+4.895000000	+0.488303802
+4.900000000	+0.488465332
+4.905000000	+0.494441925
+4.910000000	+0.491211334
+4.915000000	+0.489272980
+4.920000000	+0.493472748
+4.925000000	+0.493311218
+4.930000000	+0.497995575
+4.935000000	+0.494603455
+4.940000000	+0.494603455
+4.945000000	+0.497026398
+4.950000000	+0.492342041
+4.955000000	+0.493957336
+4.960000000	+0.490242157
+4.965000000	+0.491211334
+4.970000000	+0.493472748
+4.975000000	+0.485880859
+4.980000000	+0.492826630
+4.985000000	+0.489919098
+4.990000000	+0.492665100
+4.995000000	+0.491211334
